Straftat;Gemeindeschluessel;Stadt/Landkreis;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1057;Plön;voll.;32;25;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;31;25;6;0;0;0;31;25;6
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1057;Plön;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1057;Plön;insg.;32;25;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;31;25;6;0;0;0;31;25;6
Gewaltkriminalität;1057;Plön;voll.;142;102;40;0;0;0;5;2;3;5;2;3;26;20;6;30;25;5;78;55;23;3;0;3;81;55;26
Gewaltkriminalität;1057;Plön;vers.;29;18;11;0;0;0;5;1;4;5;1;4;4;4;0;5;4;1;11;7;4;4;2;2;15;9;6
Gewaltkriminalität;1057;Plön;insg.;171;120;51;0;0;0;10;3;7;10;3;7;30;24;6;35;29;6;89;62;27;7;2;5;96;64;32
Mord Totschlag und Tötung auf Verlangen;1057;Plön;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Mord Totschlag und Tötung auf Verlangen;1057;Plön;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;1057;Plön;insg.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;1
Straftaten insgesamt;1058;Rendsburg-Eckernförde;voll.;2487;1432;1055;22;10;12;148;86;62;170;96;74;256;153;103;199;96;103;1683;970;713;179;117;62;1862;1087;775
Straftaten insgesamt;1058;Rendsburg-Eckernförde;vers.;119;72;47;1;0;1;8;4;4;9;4;5;16;11;5;8;7;1;74;42;32;12;8;4;86;50;36
Straftaten insgesamt;1058;Rendsburg-Eckernförde;insg.;2606;1504;1102;23;10;13;156;90;66;179;100;79;272;164;108;207;103;104;1757;1012;745;191;125;66;1948;1137;811
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;1058;Rendsburg-Eckernförde;voll.;26;1;25;0;0;0;0;0;0;0;0;0;8;0;8;6;0;6;12;1;11;0;0;0;12;1;11
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;1058;Rendsburg-Eckernförde;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;1058;Rendsburg-Eckernförde;insg.;26;1;25;0;0;0;0;0;0;0;0;0;8;0;8;6;0;6;12;1;11;0;0;0;12;1;11
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;1058;Rendsburg-Eckernförde;voll.;85;63;22;0;0;0;3;2;1;3;2;1;13;13;0;12;9;3;53;36;17;4;3;1;57;39;18
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;1058;Rendsburg-Eckernförde;vers.;22;13;9;0;0;0;0;0;0;0;0;0;3;3;0;2;2;0;15;6;9;2;2;0;17;8;9
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;1058;Rendsburg-Eckernförde;insg.;107;76;31;0;0;0;3;2;1;3;2;1;16;16;0;14;11;3;68;42;26;6;5;1;74;47;27
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;1058;Rendsburg-Eckernförde;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;1058;Rendsburg-Eckernförde;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;1058;Rendsburg-Eckernförde;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;1058;Rendsburg-Eckernförde;voll.;7;1;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;6;1;5;0;0;0;6;1;5
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;1058;Rendsburg-Eckernförde;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;1058;Rendsburg-Eckernförde;insg.;8;1;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;7;1;6;0;0;0;7;1;6
Handtaschenraub;1058;Rendsburg-Eckernförde;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;1058;Rendsburg-Eckernförde;vers.;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;3;0;3
Handtaschenraub;1058;Rendsburg-Eckernförde;insg.;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;3;0;3
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1058;Rendsburg-Eckernförde;voll.;27;24;3;0;0;0;3;2;1;3;2;1;8;8;0;2;2;0;12;10;2;2;2;0;14;12;2
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1058;Rendsburg-Eckernförde;vers.;7;7;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;3;3;0;1;1;0;4;4;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1058;Rendsburg-Eckernförde;insg.;34;31;3;0;0;0;3;2;1;3;2;1;9;9;0;4;4;0;15;13;2;3;3;0;18;16;2
Raubüberfälle in Wohnungen;1058;Rendsburg-Eckernförde;voll.;14;13;1;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;9;8;1;1;1;0;10;9;1
Raubüberfälle in Wohnungen;1058;Rendsburg-Eckernförde;vers.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;2;1;1
Raubüberfälle in Wohnungen;1058;Rendsburg-Eckernförde;insg.;16;14;2;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;10;8;2;2;2;0;12;10;2
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1058;Rendsburg-Eckernförde;voll.;316;215;101;0;0;0;12;9;3;12;9;3;32;18;14;37;24;13;218;150;68;17;14;3;235;164;71
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1058;Rendsburg-Eckernförde;vers.;34;29;5;0;0;0;0;0;0;0;0;0;4;4;0;2;2;0;27;22;5;1;1;0;28;23;5
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1058;Rendsburg-Eckernförde;insg.;350;244;106;0;0;0;12;9;3;12;9;3;36;22;14;39;26;13;245;172;73;18;15;3;263;187;76
Vorsätzliche einfache Körperverletzung § 223 StGB;1058;Rendsburg-Eckernförde;voll.;1099;631;468;6;4;2;59;48;11;65;52;13;136;90;46;90;42;48;725;393;332;83;54;29;808;447;361
Vorsätzliche einfache Körperverletzung § 223 StGB;1058;Rendsburg-Eckernförde;vers.;30;16;14;0;0;0;0;0;0;0;0;0;2;2;0;3;3;0;23;10;13;2;1;1;25;11;14
Vorsätzliche einfache Körperverletzung § 223 StGB;1058;Rendsburg-Eckernförde;insg.;1129;647;482;6;4;2;59;48;11;65;52;13;138;92;46;93;45;48;748;403;345;85;55;30;833;458;375
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1058;Rendsburg-Eckernförde;voll.;170;124;46;0;0;0;0;0;0;0;0;0;0;0;0;11;2;9;159;122;37;0;0;0;159;122;37
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1058;Rendsburg-Eckernförde;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1058;Rendsburg-Eckernförde;insg.;170;124;46;0;0;0;0;0;0;0;0;0;0;0;0;11;2;9;159;122;37;0;0;0;159;122;37
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1058;Rendsburg-Eckernförde;voll.;122;89;33;0;0;0;0;0;0;0;0;0;0;0;0;9;2;7;113;87;26;0;0;0;113;87;26
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1058;Rendsburg-Eckernförde;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1058;Rendsburg-Eckernförde;insg.;122;89;33;0;0;0;0;0;0;0;0;0;0;0;0;9;2;7;113;87;26;0;0;0;113;87;26
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1058;Rendsburg-Eckernförde;voll.;48;35;13;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;46;35;11;0;0;0;46;35;11
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1058;Rendsburg-Eckernförde;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1058;Rendsburg-Eckernförde;insg.;48;35;13;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;46;35;11;0;0;0;46;35;11
Gewaltkriminalität;1058;Rendsburg-Eckernförde;voll.;429;280;149;0;0;0;15;11;4;15;11;4;53;31;22;55;33;22;285;188;97;21;17;4;306;205;101
Gewaltkriminalität;1058;Rendsburg-Eckernförde;vers.;64;46;18;0;0;0;0;0;0;0;0;0;7;7;0;4;4;0;47;30;17;6;5;1;53;35;18
Gewaltkriminalität;1058;Rendsburg-Eckernförde;insg.;493;326;167;0;0;0;15;11;4;15;11;4;60;38;22;59;37;22;332;218;114;27;22;5;359;240;119
Mord Totschlag und Tötung auf Verlangen;1058;Rendsburg-Eckernförde;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Mord Totschlag und Tötung auf Verlangen;1058;Rendsburg-Eckernförde;vers.;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;3;2;1;8;4;4
Mord Totschlag und Tötung auf Verlangen;1058;Rendsburg-Eckernförde;insg.;9;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;3;2;1;9;5;4
Straftaten insgesamt;1059;Schleswig-Flensburg;voll.;1644;915;729;21;10;11;106;54;52;127;64;63;167;91;76;152;105;47;1079;597;482;119;58;61;1198;655;543
Straftaten insgesamt;1059;Schleswig-Flensburg;vers.;58;35;23;2;0;2;7;2;5;9;2;7;11;10;1;3;0;3;29;20;9;6;3;3;35;23;12
Straftaten insgesamt;1059;Schleswig-Flensburg;insg.;1702;950;752;23;10;13;113;56;57;136;66;70;178;101;77;155;105;50;1108;617;491;125;61;64;1233;678;555
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;1059;Schleswig-Flensburg;voll.;25;4;21;0;0;0;3;2;1;3;2;1;3;0;3;2;1;1;17;1;16;0;0;0;17;1;16
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;1059;Schleswig-Flensburg;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;1059;Schleswig-Flensburg;insg.;26;4;22;0;0;0;3;2;1;3;2;1;3;0;3;3;1;2;17;1;16;0;0;0;17;1;16
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;1059;Schleswig-Flensburg;voll.;33;21;12;0;0;0;3;2;1;3;2;1;4;3;1;3;3;0;18;12;6;5;1;4;23;13;10
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;1059;Schleswig-Flensburg;vers.;6;5;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;5;4;1;0;0;0;5;4;1
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;1059;Schleswig-Flensburg;insg.;39;26;13;0;0;0;3;2;1;3;2;1;5;4;1;3;3;0;23;16;7;5;1;4;28;17;11
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;1059;Schleswig-Flensburg;voll.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;1059;Schleswig-Flensburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;1059;Schleswig-Flensburg;insg.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;1059;Schleswig-Flensburg;voll.;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;2;0;2;5;3;2
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;1059;Schleswig-Flensburg;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;1059;Schleswig-Flensburg;insg.;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;2;0;2;6;4;2
Handtaschenraub;1059;Schleswig-Flensburg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;1059;Schleswig-Flensburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;1059;Schleswig-Flensburg;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1059;Schleswig-Flensburg;voll.;9;6;3;0;0;0;3;2;1;3;2;1;0;0;0;2;2;0;4;2;2;0;0;0;4;2;2
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1059;Schleswig-Flensburg;vers.;3;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;0;0;0;2;2;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1059;Schleswig-Flensburg;insg.;12;9;3;0;0;0;3;2;1;3;2;1;1;1;0;2;2;0;6;4;2;0;0;0;6;4;2
Raubüberfälle in Wohnungen;1059;Schleswig-Flensburg;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Raubüberfälle in Wohnungen;1059;Schleswig-Flensburg;vers.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
Raubüberfälle in Wohnungen;1059;Schleswig-Flensburg;insg.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;3;1;2
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1059;Schleswig-Flensburg;voll.;206;153;53;0;0;0;5;5;0;5;5;0;23;17;6;33;29;4;131;91;40;14;11;3;145;102;43
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1059;Schleswig-Flensburg;vers.;22;16;6;0;0;0;1;1;0;1;1;0;4;4;0;0;0;0;15;11;4;2;0;2;17;11;6
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1059;Schleswig-Flensburg;insg.;228;169;59;0;0;0;6;6;0;6;6;0;27;21;6;33;29;4;146;102;44;16;11;5;162;113;49
Vorsätzliche einfache Körperverletzung § 223 StGB;1059;Schleswig-Flensburg;voll.;778;439;339;8;6;2;36;25;11;44;31;13;87;54;33;76;55;21;516;273;243;55;26;29;571;299;272
Vorsätzliche einfache Körperverletzung § 223 StGB;1059;Schleswig-Flensburg;vers.;13;7;6;0;0;0;2;1;1;2;1;1;1;1;0;1;0;1;5;2;3;4;3;1;9;5;4
Vorsätzliche einfache Körperverletzung § 223 StGB;1059;Schleswig-Flensburg;insg.;791;446;345;8;6;2;38;26;12;46;32;14;88;55;33;77;55;22;521;275;246;59;29;30;580;304;276
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1059;Schleswig-Flensburg;voll.;78;67;11;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;75;65;10;1;0;1;76;65;11
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1059;Schleswig-Flensburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1059;Schleswig-Flensburg;insg.;78;67;11;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;75;65;10;1;0;1;76;65;11
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1059;Schleswig-Flensburg;voll.;55;49;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;54;48;6;0;0;0;54;48;6
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1059;Schleswig-Flensburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1059;Schleswig-Flensburg;insg.;55;49;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;54;48;6;0;0;0;54;48;6
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1059;Schleswig-Flensburg;voll.;23;18;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;21;17;4;1;0;1;22;17;5
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1059;Schleswig-Flensburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1059;Schleswig-Flensburg;insg.;23;18;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;21;17;4;1;0;1;22;17;5
Gewaltkriminalität;1059;Schleswig-Flensburg;voll.;265;178;87;0;0;0;11;9;2;11;9;2;30;20;10;38;33;5;167;104;63;19;12;7;186;116;70
Gewaltkriminalität;1059;Schleswig-Flensburg;vers.;33;24;9;0;0;0;1;1;0;1;1;0;6;6;0;1;0;1;23;17;6;2;0;2;25;17;8
Gewaltkriminalität;1059;Schleswig-Flensburg;insg.;298;202;96;0;0;0;12;10;2;12;10;2;36;26;10;39;33;6;190;121;69;21;12;9;211;133;78
Mord Totschlag und Tötung auf Verlangen;1059;Schleswig-Flensburg;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Mord Totschlag und Tötung auf Verlangen;1059;Schleswig-Flensburg;vers.;4;3;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;2;1;0;0;0;3;2;1
Mord Totschlag und Tötung auf Verlangen;1059;Schleswig-Flensburg;insg.;5;3;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4;2;2;0;0;0;4;2;2
Straftaten insgesamt;1060;Segeberg;voll.;2658;1621;1037;26;18;8;189;118;71;215;136;79;268;159;109;260;172;88;1744;106;684;171;94;77;1915;1154;761
Straftaten insgesamt;1060;Segeberg;vers.;162;104;58;0;0;0;10;5;5;10;5;5;8;3;5;18;9;9;113;81;32;13;6;7;126;87;39
Straftaten insgesamt;1060;Segeberg;insg.;282;1725;1095;26;18;8;199;123;76;225;141;84;276;162;114;278;181;97;1857;1141;716;184;100;84;2041;1241;800
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;1060;Segeberg;voll.;18;3;15;0;0;0;0;0;0;0;0;0;6;2;4;4;1;3;7;0;7;1;0;1;8;0;8
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;1060;Segeberg;vers.;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;2;0;0;0;2;0;2
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;1060;Segeberg;insg.;21;3;18;0;0;0;0;0;0;0;0;0;6;2;4;5;1;4;9;0;9;1;0;1;10;0;10
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;1060;Segeberg;voll.;52;37;15;0;0;0;4;3;1;4;3;1;8;7;1;6;5;1;27;18;9;7;4;3;34;22;12
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;1060;Segeberg;vers.;13;10;3;0;0;0;0;0;0;0;0;0;2;2;0;3;2;1;7;6;1;1;0;1;8;6;2
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;1060;Segeberg;insg.;65;47;18;0;0;0;4;3;1;4;3;1;10;9;1;9;7;2;34;24;10;8;4;4;42;28;14
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;1060;Segeberg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;1060;Segeberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;1060;Segeberg;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;1060;Segeberg;voll.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;1060;Segeberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;1060;Segeberg;insg.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0
Handtaschenraub;1060;Segeberg;voll.;4;1;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;2;1;1;3;1;2
Handtaschenraub;1060;Segeberg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;1060;Segeberg;insg.;4;1;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;2;1;1;3;1;2
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1060;Segeberg;voll.;24;19;5;0;0;0;2;1;1;2;1;1;7;7;0;5;4;1;9;7;2;1;0;1;10;7;3
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1060;Segeberg;vers.;7;6;1;0;0;0;0;0;0;0;0;0;2;2;0;2;1;1;3;3;0;0;0;0;3;3;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1060;Segeberg;insg.;31;25;6;0;0;0;2;1;1;2;1;1;9;9;0;7;5;2;12;10;2;1;0;1;13;10;3
Raubüberfälle in Wohnungen;1060;Segeberg;voll.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0
Raubüberfälle in Wohnungen;1060;Segeberg;vers.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;1;1
Raubüberfälle in Wohnungen;1060;Segeberg;insg.;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;1;1;4;3;1
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1060;Segeberg;voll.;430;320;110;6;3;3;9;7;2;15;10;5;56;41;15;57;43;14;288;219;69;14;7;7;302;226;76
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1060;Segeberg;vers.;59;35;24;0;0;0;3;2;1;3;2;1;2;0;2;8;4;4;43;28;15;3;1;2;46;29;17
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1060;Segeberg;insg.;489;355;134;6;3;3;12;9;3;18;12;6;58;41;17;65;47;18;331;247;84;17;8;9;348;255;93
